,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
29,2026-03-18,SZ000776,-0.12123610079288483,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
30,2026-03-18,SZ000768,-0.05976530909538269,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
31,2026-03-18,SZ000725,-0.058712903410196304,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
32,2026-03-18,SZ000708,0.01721315085887909,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
33,2026-03-18,SZ000661,-0.2628207504749298,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
34,2026-03-18,SH688981,-0.05546993017196655,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
35,2026-03-18,SH688506,-0.04284528270363808,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
36,2026-03-18,SH688472,-0.03463638573884964,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
37,2026-03-18,SH688396,0.0408916100859642,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
38,2026-03-18,SH603893,-0.04236903786659241,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
39,2026-03-18,SH603799,-0.023122645914554596,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
40,2026-03-18,SH603501,-0.23447006940841675,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
41,2026-03-18,SH603392,0.06436214596033096,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
42,2026-03-18,SH603369,-0.05260052531957626,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
43,2026-03-18,SH603296,0.01097029447555542,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
44,2026-03-18,SH603288,-0.12829704582691193,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
45,2026-03-18,SH603260,-0.007834058254957199,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
46,2026-03-18,SH603259,-0.07976982742547989,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
47,2026-03-18,SH603195,-0.0008962899446487427,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
48,2026-03-18,SH603019,0.01880912482738495,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
49,2026-03-18,SH601998,0.004893571138381958,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
50,2026-03-18,SH601995,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
51,2026-03-18,SH601988,0.03605593740940094,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
52,2026-03-18,SH601985,-0.04752134531736374,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
53,2026-03-18,SH603986,-0.050499364733695984,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
54,2026-03-18,SZ000983,-0.054671674966812134,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
55,2026-03-18,SH603993,-0.08221782743930817,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
56,2026-03-18,SH605499,-0.03925803676247597,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
57,2026-03-18,SH688303,-0.11221516877412796,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
58,2026-03-18,SH688271,-0.0721493661403656,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
59,2026-03-18,SH688256,-0.24148714542388916,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
60,2026-03-18,SH688223,0.043125785887241364,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
61,2026-03-18,SH688187,-0.019872035831212997,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
62,2026-03-18,SH688169,0.0617084875702858,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
63,2026-03-18,SH688126,-0.09920933097600937,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
64,2026-03-18,SH688111,-0.02739405259490013,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
65,2026-03-18,SH688082,-0.06464323401451111,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
66,2026-03-18,SH688047,-0.015309050679206848,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
67,2026-03-18,SH688041,-0.056256890296936035,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
68,2026-03-18,SH688036,-0.10471895337104797,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
69,2026-03-18,SH688012,-0.05642521381378174,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
70,2026-03-18,SH688009,-0.03409324586391449,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
71,2026-03-18,SH688008,0.015302402898669243,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
72,2026-03-18,SH605117,0.17489100992679596,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
73,2026-03-18,SH601939,0.004311002790927887,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
74,2026-03-18,SZ000999,-0.058302946388721466,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
75,2026-03-18,SZ001965,-0.03487386554479599,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
76,2026-03-18,SZ300413,-0.032435342669487,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
77,2026-03-18,SZ300408,-0.003899195697158575,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
78,2026-03-18,SZ300394,0.3785684406757355,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
79,2026-03-18,SZ300347,0.0071048252284526825,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
80,2026-03-18,SZ300316,0.07051709294319153,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
81,2026-03-18,SZ300308,-0.29005664587020874,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
82,2026-03-18,SZ300418,0.07446477562189102,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
83,2026-03-18,SZ300274,-0.029083501547574997,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
84,2026-03-18,SZ300124,-0.058389000594615936,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
85,2026-03-18,SZ300122,0.017455214634537697,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
86,2026-03-18,SZ300059,-0.08107348531484604,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
87,2026-03-18,SZ300033,-0.07442429661750793,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
88,2026-03-18,SZ300015,-0.06539397686719894,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
89,2026-03-18,SZ300014,-0.17068912088871002,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
90,2026-03-18,SZ300251,-0.15442124009132385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
91,2026-03-18,SZ300433,-0.12722422182559967,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
92,2026-03-18,SZ300442,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
93,2026-03-18,SZ300476,-0.14315050840377808,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
94,2026-03-18,SZ301236,-0.05882428586483002,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
95,2026-03-18,SZ300999,-0.09382027387619019,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
96,2026-03-18,SZ300979,-0.09648536145687103,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
97,2026-03-18,SZ300896,-0.12867826223373413,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
98,2026-03-18,SZ300866,-0.10851594805717468,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
99,2026-03-18,SZ300832,0.025747589766979218,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
100,2026-03-18,SZ300803,-0.14165359735488892,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
101,2026-03-18,SZ300782,0.005111163482069969,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
102,2026-03-18,SZ300760,-0.04925967752933502,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
103,2026-03-18,SZ300759,0.05697092413902283,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
104,2026-03-18,SZ300750,-0.033809833228588104,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
105,2026-03-18,SZ300661,-0.214400976896286,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
106,2026-03-18,SZ300628,-0.11184965074062347,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
107,2026-03-18,SZ300502,-0.4113354980945587,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
108,2026-03-18,SZ300498,0.10057288408279419,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
109,2026-03-18,SZ003816,-0.06850426644086838,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
110,2026-03-18,SZ002938,-0.21928837895393372,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
111,2026-03-18,SZ002920,-0.02784833312034607,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
112,2026-03-18,SZ002916,0.028292477130889893,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
113,2026-03-18,SZ002311,0.03093373402953148,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
114,2026-03-18,SZ002304,-0.10510918498039246,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
115,2026-03-18,SZ002252,0.04943308234214783,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
116,2026-03-18,SZ002241,-0.026251845061779022,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
117,2026-03-18,SZ002236,-0.06938789039850235,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
118,2026-03-18,SZ002230,-0.07680175453424454,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
119,2026-03-18,SZ002179,0.02552628330886364,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
120,2026-03-18,SZ002142,-0.024020414799451828,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
121,2026-03-18,SZ002074,-0.12349572777748108,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
122,2026-03-18,SZ002050,-0.009325768798589706,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
123,2026-03-18,SZ002049,0.0466788075864315,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
124,2026-03-18,SZ002028,0.009368727914988995,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
125,2026-03-18,SZ002027,-0.11876802146434784,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
126,2026-03-18,SZ002001,0.0587337464094162,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
127,2026-03-18,SZ001979,-0.03769867122173309,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
128,2026-03-18,SZ002352,-0.03629031777381897,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
129,2026-03-18,SZ001391,-0.0559995137155056,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
130,2026-03-18,SZ002371,-0.11787668615579605,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
131,2026-03-18,SZ002415,-0.10155003517866135,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
132,2026-03-18,SZ002736,-0.25802457332611084,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
133,2026-03-18,SZ002714,-0.04255444556474686,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
134,2026-03-18,SZ002709,-0.2963879704475403,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
135,2026-03-18,SZ002648,-0.0563293993473053,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
136,2026-03-18,SZ002625,-0.08117443323135376,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
137,2026-03-18,SZ002601,0.03854921832680702,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
138,2026-03-18,SZ002600,-0.03089059889316559,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
139,2026-03-18,SZ002594,-0.023104507476091385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
140,2026-03-18,SZ002493,-0.001209210604429245,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
141,2026-03-18,SZ002475,-0.1398446410894394,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
142,2026-03-18,SZ002466,-0.24007262289524078,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
143,2026-03-18,SZ002463,-0.05114445090293884,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
144,2026-03-18,SZ002460,-0.1572549045085907,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
145,2026-03-18,SZ002459,-0.13021612167358398,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
146,2026-03-18,SZ002422,-0.10971412807703018,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
147,2026-03-18,SZ002384,-0.05014610290527344,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
148,2026-03-18,SZ301269,0.0013523325324058533,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
149,2026-03-18,SH601919,-0.038995057344436646,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
150,2026-03-18,SH601901,0.0035098791122436523,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
151,2026-03-18,SH600547,-0.1310129165649414,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
152,2026-03-18,SH600522,0.29811081290245056,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
153,2026-03-18,SH600519,-0.07011878490447998,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
154,2026-03-18,SH600515,0.0296171884983778,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
155,2026-03-18,SH600489,-0.020920002833008766,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
156,2026-03-18,SH600482,0.11784231662750244,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
157,2026-03-18,SH600570,-0.04018804058432579,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
158,2026-03-18,SH600460,-0.03665526583790779,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
159,2026-03-18,SH600436,-0.07647626101970673,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
160,2026-03-18,SH600426,0.0964193046092987,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
161,2026-03-18,SH600415,-0.15002599358558655,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
162,2026-03-18,SH600406,0.02447180449962616,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
163,2026-03-18,SH600377,-0.04000452160835266,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
164,2026-03-18,SH600372,-0.022274604067206383,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
165,2026-03-18,SH600438,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
166,2026-03-18,SH600584,-0.07634022831916809,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
167,2026-03-18,SH600585,-0.05898873507976532,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
168,2026-03-18,SH600588,-0.04151705652475357,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260318_13,e67fc040e5f2418599eac5d7c923321d,,,
