,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
24,24,SH600893,0.0586541215308115,0.5,-0.032907426,0.0915615478880808,0.0915615478880808,SH600893,航发动力,2026-03-18,6.601108,6.6689463
25,25,SH600919,0.0571972191474492,1.0,0.0,0.0571972191474492,0.0571972191474492,SH600919,江苏银行,2026-03-18,0.3728917,0.37529305
26,26,SH600219,0.0562867854599125,0.5,-0.01796633,0.07425311551133462,0.07425311551133462,SH600219,南山铝业,2026-03-18,3.1797488,3.2216244
27,27,SH600900,0.055711602791165,1.0,-0.0029027462,0.058614348991726524,0.058614348991726524,SH600900,长江电力,2026-03-18,10.259311,10.308896
28,28,SH601888,0.0546729171903717,1.0,-0.0049340725,0.059606989684878535,0.059606989684878535,SH601888,中国中免,2026-03-18,1.3368487,1.3608749
29,29,SH601018,0.0542120586627154,1.0,-0.011986315,0.06619837391311212,0.06619837391311212,SH601018,宁波港,2026-03-18,0.6417313,0.6463534
30,30,SZ000792,0.0538085730292115,0.5,0.031689882,0.022118690750769117,0.022118690750769117,,,2026-03-18,11.216991,11.924587
31,31,SH600938,0.0535784393428861,0.75,-0.00790292,0.06148135958901037,0.06148135958901037,SH600938,中国海油,2026-03-18,0.3685573,0.3692752
32,32,SH600027,0.0508586767694866,1.0,0.0016708374,0.04918783936714285,0.04918783936714285,SH600027,华电国际,2026-03-18,1.3494747,1.3875741
33,33,SH601939,0.0506296326724674,1.0,0.004291773,0.046337859830060175,0.046337859830060175,SH601939,建设银行,2026-03-18,0.7969833,0.8021178
34,34,SH601328,0.0498192190621982,1.0,0.003203392,0.04661582703338961,0.04661582703338961,SH601328,交通银行,2026-03-18,0.27813825,0.2807286
35,35,SZ300316,0.0497781223475689,1.0,0.045494318,0.004283804339146047,0.004283804339146047,,,2026-03-18,3.3532097,3.6353226
36,36,SH601111,0.0490818193106233,0.75,-0.010230184,0.05931200291200269,0.05931200291200269,SH601111,中国国航,2026-03-18,1.142028,1.1571205
37,37,SH600016,0.0484964571442115,1.0,-0.0077650547,0.056261511846970286,0.056261511846970286,SH600016,民生银行,2026-03-18,15.092154,15.209664
38,38,SH601816,0.0454090107826904,0.75,-0.009057999,0.05446700943991696,0.05446700943991696,SH601816,京沪高铁,2026-03-18,0.13010079,0.13054028
39,39,SH601088,0.0447496615009486,1.0,0.0015809536,0.04316870790292614,0.04316870790292614,SH601088,中国神华,2026-03-18,0.074264966,0.07472494
40,40,SZ000333,0.0441276996244605,1.0,-0.0115709305,0.05569863010541753,0.05569863010541753,,,2026-03-18,1.3550787,1.3577751
41,41,SH600018,0.0426350863302405,1.0,-0.009174287,0.05180937364942385,0.05180937364942385,SH600018,上港集团,2026-03-18,1.0258995,1.0329388
42,42,SH600887,0.042060739550573,0.75,-0.001892209,0.04395294860361255,0.04395294860361255,SH600887,伊利股份,2026-03-18,75.69754,76.470375
43,43,SZ000538,0.0418447270641921,0.75,0.00017368793,0.04167103912931661,0.04167103912931661,,,2026-03-18,75.605194,76.45775
44,44,SH600036,0.0418073720424084,1.0,-0.0005042553,0.0423116273372082,0.0423116273372082,SH600036,招商银行,2026-03-18,14.708325,14.822933
45,45,SZ000895,0.0389199468666721,1.0,-0.0045757294,0.04349567623678929,0.04349567623678929,,,2026-03-18,65.85724,66.69074
46,46,SH601059,0.0357593663187672,0.75,-0.009132326,0.044891691968028676,0.044891691968028676,SH601059,信达证券,2026-03-18,0.12571561,0.12603584
47,47,SH601229,0.0356469752574952,0.75,-0.008004308,0.04365128300438241,0.04365128300438241,SH601229,上海银行,2026-03-18,0.21516094,0.2162486
48,48,SH601225,0.0337061814530761,0.75,0.02027607,0.013430111811962818,0.013430111811962818,SH601225,陕西煤业,2026-03-18,3.8999226,3.9936113
49,49,SH600515,0.0309431089003955,1.0,-0.013039947,0.043983055456486814,0.043983055456486814,SH600515,海南机场,2026-03-18,0.2346618,0.23793206
50,50,SH600674,0.0302133637554799,1.0,0.008410096,0.021803267586961834,0.021803267586961834,SH600674,川投能源,2026-03-18,69.080444,70.28705
51,51,SH601818,0.0288501317179761,0.75,-0.008746326,0.03759645768767214,0.03759645768767214,SH601818,光大银行,2026-03-18,1.0613487,1.0652366
52,52,SH601006,0.0287056184416904,0.75,0.007896662,0.02080895668326755,0.02080895668326755,SH601006,大秦铁路,2026-03-18,1.2084076,1.2252036
53,53,SZ300498,0.0282945454078111,0.75,0.0045821667,0.023712378736058172,0.023712378736058172,,,2026-03-18,0.026250025,0.026766194
54,54,SH601988,0.0281411183910098,1.0,-0.0034989119,0.03164003024861478,0.03164003024861478,SH601988,中国银行,2026-03-18,2.5707562,2.5946128
55,55,SH601398,0.0275975343843267,1.0,-0.004255295,0.03185282918413139,0.03185282918413139,SH601398,工商银行,2026-03-18,4.3628774,4.406828
56,56,SH601838,0.0273344043075489,0.75,-0.0024691224,0.029803526717369456,0.029803526717369456,SH601838,成都银行,2026-03-18,0.3399353,0.3412327
57,57,SH600000,0.0262316065637173,1.0,-0.0038537383,0.03008534487167018,0.03008534487167018,SH600000,浦发银行,2026-03-18,4.346811,4.4059753
58,58,SZ300347,0.0245989763257589,0.75,-0.018767118,0.04336609477973839,0.04336609477973839,,,2026-03-18,3.374235,3.3985908
59,59,SH601658,0.0241996351817756,0.5,-0.010071993,0.034271628055921106,0.034271628055921106,SH601658,邮储银行,2026-03-18,0.3009357,0.30254206
60,60,SH601318,0.023949635276455,0.5,-0.014530897,0.03848053241695793,0.03848053241695793,SH601318,中国平安,2026-03-18,0.27172226,0.27296945
61,61,SZ000157,0.0238107003226689,0.5,-0.0046797395,0.028490439797919143,0.028490439797919143,,,2026-03-18,126.92733,129.74757
62,62,SH601236,0.0230575760791217,1.0,-0.011282086,0.03433966245149719,0.03433966245149719,SH601236,红塔证券,2026-03-18,0.46916813,0.47121143
63,63,SH601857,0.0225877963102776,0.5,-0.019170702,0.041758497814031265,0.041758497814031265,SH601857,中国石油,2026-03-18,0.020860687,0.020645913
64,64,SH601166,0.0212473111886662,0.75,-0.002186954,0.023434265210120056,0.023434265210120056,SH601166,兴业银行,2026-03-18,1.3000394,1.3088502
65,65,SZ000596,0.0209196600584583,0.75,0.005238414,0.01568124624772832,0.01568124624772832,,,2026-03-18,6.2859173,6.4422307
66,66,SH600377,0.02079226787951,0.75,-0.008187592,0.028979859909081532,0.028979859909081532,SH600377,宁沪高速,2026-03-18,2.9840474,2.9999897
67,67,SH601607,0.0200543376203658,1.0,-0.011124551,0.03117888891659993,0.03117888891659993,SH601607,上海医药,2026-03-18,1.1074835,1.111373
68,68,SH601995,0.0196000523654951,0.75,-0.007422209,0.02702226115150584,0.02702226115150584,SH601995,中金公司,2026-03-18,0.025370885,0.025426649
69,69,SH600426,0.0193623650025347,0.75,-0.024698794,0.04406115889062674,0.04406115889062674,SH600426,华鲁恒升,2026-03-18,58.22132,59.386444
70,70,SH601916,0.0189524846363168,1.0,-0.004651189,0.023603673486719632,0.023603673486719632,SH601916,浙商银行,2026-03-18,0.24069317,0.2423329
71,71,SZ000630,0.0178015183019833,0.75,-0.01976496,0.03756647811414761,0.03756647811414761,,,2026-03-18,22.668964,23.077768
72,72,SH600918,0.0171659986444115,1.0,-0.0015337467,0.018699745363771853,0.018699745363771853,SH600918,中泰证券,2026-03-18,0.16920263,0.17109717
73,73,SZ002241,0.0165783047690053,0.75,-0.029827535,0.0464058399214406,0.0464058399214406,,,2026-03-18,14.339058,14.457396
74,74,SH600795,0.0155160840969333,0.5,0.004040122,0.011475962064767772,0.011475962064767772,SH600795,国电电力,2026-03-18,38.908646,39.773262
75,75,SH600585,0.0154919020206505,0.75,-0.01945895,0.03495085158653795,0.03495085158653795,SH600585,海螺水泥,2026-03-18,21.55358,21.724985
76,76,SH601169,0.0153314708574347,0.75,-0.0074349046,0.0227663754327826,0.0227663754327826,SH601169,北京银行,2026-03-18,0.25764742,0.25900623
77,77,SH601825,0.0149442514918887,0.5,-0.0034187436,0.018362995102270782,0.018362995102270782,SH601825,沪农商行,2026-03-18,0.13556126,0.13663237
78,78,SZ003816,0.0143866607658157,0.75,-0.0041493773,0.018536038111854516,0.018536038111854516,,,2026-03-18,0.43647072,0.44342887
79,79,SH603195,0.0140791191651942,0.75,-0.0032935739,0.01737269302154796,0.01737269302154796,SH603195,公牛集团,2026-03-18,0.06793407,0.06879238
80,80,SZ000651,0.0139348903225153,0.75,-0.0088169575,0.02275184779627018,0.02275184779627018,,,2026-03-18,479.57196,482.18414
81,81,SH601077,0.0138043944846366,0.5,0.009803891,0.0040005033026907985,0.0040005033026907985,SH601077,渝农商行,2026-03-18,0.16976929,0.17430796
82,82,SH600233,0.0134954746218264,1.0,0.007068157,0.006427317425781478,0.006427317425781478,SH600233,圆通速递,2026-03-18,1.7622353,1.7987622
83,83,SH601689,0.0130851092718467,0.5,-0.022046506,0.03513161567672341,0.03513161567672341,SH601689,拓普集团,2026-03-18,1.1912789,1.203152
84,84,SH600600,0.0128754795449175,0.75,-0.0050432086,0.01791868814400808,0.01791868814400808,SH600600,青岛啤酒,2026-03-18,2.7233906,2.742267
85,85,SZ300122,0.0120843504980483,0.75,-0.015105784,0.02719013443740987,0.02719013443740987,,,2026-03-18,0.4747993,0.48374656
86,86,SH600015,0.0112116194436718,0.75,0.007021427,0.004190192289130784,0.004190192289130784,SH600015,华夏银行,2026-03-18,5.347611,5.4302087
87,87,SH605499,0.0103213495326362,0.5,-0.008094311,0.018415660293134246,0.018415660293134246,SH605499,东鹏饮料,2026-03-18,0.100293465,0.10140015
88,88,SH601117,0.0101736832234798,0.5,-0.026868165,0.03704184776281696,0.03704184776281696,SH601117,中国化学,2026-03-18,0.47406647,0.4758206
89,89,SZ001979,0.0095769695649242,0.5,-0.015822768,0.02539973777628895,0.02539973777628895,,,2026-03-18,0.032426342,0.032742973
90,90,SH600926,0.0094528831656883,0.5,-0.0047619343,0.014214817446083808,0.014214817446083808,SH600926,杭州银行,2026-03-18,0.26964253,0.27156857
91,91,SZ300124,0.0094499490907347,0.5,-0.0069352984,0.016385247533575276,0.016385247533575276,,,2026-03-18,5.084941,5.1150365
92,92,SZ002920,0.0094114598008186,0.5,-0.025931776,0.035343235370734374,0.035343235370734374,,,2026-03-18,0.1462883,0.14825666
93,93,SZ000425,0.0093443314528004,0.25,0.015594721,-0.006250389387653701,0.006250389387653701,,,2026-03-18,35.464897,36.813206
94,94,SZ300759,0.0092748364016806,0.5,-0.021568894,0.030843730787972104,0.030843730787972104,,,2026-03-18,1.1997102,1.2199259
95,95,SZ000568,0.0091318293873177,0.5,-0.0018957257,0.011027555114398999,0.011027555114398999,,,2026-03-18,50.066784,50.7225
96,96,SZ001965,0.0091309399842094,0.5,-0.013052881,0.022183820748216967,0.022183820748216967,,,2026-03-18,0.14038998,0.14079198
97,97,SZ300015,0.0083638103726799,0.5,-0.012854397,0.021218207669585418,0.021218207669585418,,,2026-03-18,16.283894,16.348457
98,98,SH600050,0.0083212628247858,0.75,-0.053610504,0.061931766498339265,0.061931766498339265,SH600050,中国联通,2026-03-18,2.0447814,2.0318322
99,99,SH600031,0.0081879814663837,0.5,-0.016699076,0.02488705716523624,0.02488705716523624,SH600031,三一重工,2026-03-18,125.318855,126.27051
100,100,SH601288,0.0081305061603965,1.0,-0.010443866,0.01857437241329567,0.01857437241329567,SH601288,农业银行,2026-03-18,4.71378,4.7326193
101,101,SH600570,0.0080606621161482,0.5,-0.03902471,0.0470853727713606,0.0470853727713606,SH600570,恒生电子,2026-03-18,139.4886,140.15723
102,102,SZ000166,0.0075083503798607,0.75,-0.007702172,0.01521052218238145,0.01521052218238145,,,2026-03-18,0.031878866,0.032099467
103,103,SH688981,0.0072967380172933,0.75,-0.035673857,0.042970594752522795,0.042970594752522795,SH688981,中芯国际,2026-03-18,0.015410735,0.015375831
104,104,SH601021,0.0072669585585678,0.75,-0.011852622,0.019119580590733327,0.019119580590733327,SH601021,春秋航空,2026-03-18,0.31224108,0.31555396
105,105,SH600489,0.0060490630997098,0.5,-0.023213983,0.029263045681802085,0.029263045681802085,SH600489,中金黄金,2026-03-18,60.808174,62.380524
106,106,SH601728,0.0059091243355968,0.75,-0.028340042,0.034249165973017456,0.034249165973017456,SH601728,中国电信,2026-03-18,0.24072033,0.24085802
107,107,SZ300418,0.0056520617076919,0.5,-0.02300042,0.02865248084755396,0.02865248084755396,,,2026-03-18,1.0526867,1.0765728
108,108,SH603392,0.0050399663333493,0.25,-0.01275301,0.017792976129491878,0.017792976129491878,SH603392,万泰生物,2026-03-18,2.14105,2.1632473
109,109,SZ000999,0.0048257250635311,0.75,0.016820788,-0.011995063319952787,0.011995063319952787,,,2026-03-18,0.6806963,0.702194
110,110,SH688506,0.0044871930850763,0.25,0.0077956915,-0.00330849840509704,0.00330849840509704,SH688506,百利天恒,2026-03-18,0.26224622,0.27398688
111,111,SH600276,0.0044335154078571,0.75,-0.015707135,0.02014065060835759,0.02014065060835759,SH600276,恒瑞医药,2026-03-18,310.47058,314.57272
112,112,SH600803,0.0040920358289123,0.25,0.026910782,-0.022818746031439262,0.022818746031439262,SH600803,新奥股份,2026-03-18,3.2550673,3.394891
113,113,SH601766,0.0035454456027381,0.75,0.013129115,-0.009583669501937193,0.009583669501937193,SH601766,中国中车,2026-03-18,1.1247852,1.154329
114,114,SZ300979,0.0030288508316173,0.75,-0.031444132,0.03447298315965075,0.03447298315965075,,,2026-03-18,0.0060620504,0.0061081126
115,115,SH600150,0.0028454759390823,0.5,-0.029568255,0.03241373088674465,0.03241373088674465,SH600150,中国船舶,2026-03-18,7.6765084,7.7326646
116,116,SZ000338,0.0015255213417404,0.25,-0.018492937,0.020018458429753097,0.020018458429753097,,,2026-03-18,3.1036909,3.1688585
117,117,SH601985,0.0012822927367096,0.5,0.0009191036,0.00036318911427307655,0.00036318911427307655,SH601985,中国核电,2026-03-18,0.5616618,0.56776905
118,118,SZ000975,0.0012749270885796,0.25,-0.010957897,0.01223282379802174,0.01223282379802174,,,2026-03-18,16.623953,16.78909
119,119,SZ002252,0.0012071190901947,0.5,-0.016314745,0.01752186403953552,0.01752186403953552,,,2026-03-18,8.820067,8.878169
120,120,SH600999,0.000877602664139,0.5,-0.013157904,0.014035506812240807,0.014035506812240807,SH600999,招商证券,2026-03-18,0.068089776,0.06839777
121,121,SH601298,0.0008516857684257,0.5,-0.005872488,0.006724173790276286,0.006724173790276286,SH601298,青岛港,2026-03-18,0.3625055,0.3651775
122,122,SZ000708,0.0008493124747426,0.75,-0.009339094,0.010188406636729905,0.010188406636729905,,,2026-03-18,5.803667,5.8867927
123,123,SH600066,0.000734532817873,0.5,-0.01992923,0.020663763031038285,0.020663763031038285,SH600066,宇通客车,2026-03-18,228.33455,228.99513
124,124,SH600415,0.0004670871046801,0.75,-0.014782429,0.015249515846135177,0.015249515846135177,SH600415,小商品城,2026-03-18,47.99205,48.34538
125,125,SZ000876,0.0002732101434923,0.25,-0.019713819,0.019987029170439322,0.019987029170439322,,,2026-03-18,10.959352,11.009238
126,126,SH600460,0.0001306866646098,0.5,-0.025837064,0.025967750453977475,0.025967750453977475,SH600460,士兰微,2026-03-18,13.942101,14.177492
127,127,SZ002311,6.912041238362962e-06,0.75,-0.001249969,0.0012568810468230798,0.0012568810468230798,,,2026-03-18,2.0116098,2.054182
