,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
36,36,SZ000651,0.0139348903225153,0.75,-0.0088169575,0.02275184779627018,0.02275184779627018,,,2026-03-18,479.57196,482.18414
37,37,SH601077,0.0138043944846366,0.5,0.009803891,0.0040005033026907985,0.0040005033026907985,SH601077,渝农商行,2026-03-18,0.16976929,0.17430796
38,38,SH600600,0.0128754795449175,0.75,-0.0050432086,0.01791868814400808,0.01791868814400808,SH600600,青岛啤酒,2026-03-18,2.7233906,2.742267
39,39,SH600015,0.0112116194436718,0.75,0.007021427,0.004190192289130784,0.004190192289130784,SH600015,华夏银行,2026-03-18,5.347611,5.4302087
40,40,SH600926,0.0094528831656883,0.5,-0.0047619343,0.014214817446083808,0.014214817446083808,SH600926,杭州银行,2026-03-18,0.26964253,0.27156857
41,41,SZ300124,0.0094499490907347,0.5,-0.0069352984,0.016385247533575276,0.016385247533575276,,,2026-03-18,5.084941,5.1150365
42,42,SZ001965,0.0091309399842094,0.5,-0.013052881,0.022183820748216967,0.022183820748216967,,,2026-03-18,0.14038998,0.14079198
43,43,SZ300015,0.0083638103726799,0.5,-0.012854397,0.021218207669585418,0.021218207669585418,,,2026-03-18,16.283894,16.348457
44,44,SH600050,0.0083212628247858,0.75,-0.053610504,0.061931766498339265,0.061931766498339265,SH600050,中国联通,2026-03-18,2.0447814,2.0318322
45,45,SH600031,0.0081879814663837,0.5,-0.016699076,0.02488705716523624,0.02488705716523624,SH600031,三一重工,2026-03-18,125.318855,126.27051
46,46,SZ000166,0.0075083503798607,0.75,-0.007702172,0.01521052218238145,0.01521052218238145,,,2026-03-18,0.031878866,0.032099467
47,47,SZ000999,0.0048257250635311,0.75,0.016820788,-0.011995063319952787,0.011995063319952787,,,2026-03-18,0.6806963,0.702194
48,48,SH601766,0.0035454456027381,0.75,0.013129115,-0.009583669501937193,0.009583669501937193,SH601766,中国中车,2026-03-18,1.1247852,1.154329
49,49,SH600150,0.0028454759390823,0.5,-0.029568255,0.03241373088674465,0.03241373088674465,SH600150,中国船舶,2026-03-18,7.6765084,7.7326646
50,50,SH601985,0.0012822927367096,0.5,0.0009191036,0.00036318911427307655,0.00036318911427307655,SH601985,中国核电,2026-03-18,0.5616618,0.56776905
51,51,SZ002252,0.0012071190901947,0.5,-0.016314745,0.01752186403953552,0.01752186403953552,,,2026-03-18,8.820067,8.878169
52,52,SH600999,0.000877602664139,0.5,-0.013157904,0.014035506812240807,0.014035506812240807,SH600999,招商证券,2026-03-18,0.068089776,0.06839777
53,53,SZ000708,0.0008493124747426,0.75,-0.009339094,0.010188406636729905,0.010188406636729905,,,2026-03-18,5.803667,5.8867927
54,54,SH600066,0.000734532817873,0.5,-0.01992923,0.020663763031038285,0.020663763031038285,SH600066,宇通客车,2026-03-18,228.33455,228.99513
55,55,SZ000876,0.0002732101434923,0.25,-0.019713819,0.019987029170439322,0.019987029170439322,,,2026-03-18,10.959352,11.009238
56,56,SZ002311,6.912041238362962e-06,0.75,-0.001249969,0.0012568810468230798,0.0012568810468230798,,,2026-03-18,2.0116098,2.054182
