,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
28,28,SZ000999,0.1220803784311769,1.0,-0.0057789087,0.12785928716073014,0.12785928716073014,,,2026-03-17,0.68463683,0.68910867
29,29,SZ000975,0.1203353549499873,1.0,-0.07300955,0.19334490552142897,0.19334490552142897,,,2026-03-17,17.933128,17.39822
30,30,SH601818,0.1175194429110547,1.0,-0.005797088,0.12331653105726442,0.12331653105726442,SH601818,光大银行,2026-03-17,1.067313,1.0709682
31,31,SH601328,0.1162731382555544,1.0,-0.001599133,0.11787227127023335,0.11787227127023335,SH601328,交通银行,2026-03-17,0.27862558,0.28056037
32,32,SH600941,0.1147254281104289,1.0,0.008277774,0.10644765425331221,0.10644765425331221,SH600941,中国移动,2026-03-17,0.042788092,0.043268923
33,33,SH600027,0.1101921329355385,1.0,-0.001668036,0.11186016891957781,0.11186016891957781,SH600027,华电国际,2026-03-17,1.3513991,1.367571
34,34,SH600036,0.1062664867280011,1.0,-0.003786683,0.11005316981058166,0.11005316981058166,SH600036,招商银行,2026-03-17,14.764666,14.808181
35,35,SZ000538,0.1060114386308418,1.0,-0.0022819042,0.10829334285142285,0.10829334285142285,,,2026-03-17,75.77779,76.07165
36,36,SZ000983,0.1058329171911396,1.0,0.0,0.1058329171911396,0.1058329171911396,,,2026-03-17,8.027383,8.178186
37,37,SH600048,0.1036618997956297,1.0,-0.018868983,0.12253088258753034,0.12253088258753034,SH600048,保利发展,2026-03-17,10.864978,10.847869
38,38,SZ000338,0.1024690466932922,0.5,-0.061879992,0.1643490391783386,0.1643490391783386,,,2026-03-17,3.3084018,3.2171452
39,39,SH600016,0.1015848469336986,1.0,-0.012753487,0.11433833356699938,0.11433833356699938,SH600016,民生银行,2026-03-17,15.286588,15.326746
40,40,SZ300408,0.1012222060394262,1.0,-0.0028134584,0.10403566448211418,0.10403566448211418,,,2026-03-17,0.6159836,0.6262411
41,41,SH600309,0.1003382329154013,1.0,-0.027645051,0.12798328439474088,0.12798328439474088,SH600309,万华化学,2026-03-17,148.42676,148.2249
42,42,SH601898,0.0990402052412174,1.0,0.036384583,0.06265562272168615,0.06265562272168615,SH601898,中煤能源,2026-03-17,0.07760039,0.08181601
43,43,SZ000596,0.0978629730102968,1.0,-0.023847103,0.12171007612919328,0.12171007612919328,,,2026-03-17,6.4393744,6.4134917
44,44,SZ002371,0.0953779503077409,1.0,-0.0017713904,0.09714934074582074,0.09714934074582074,,,2026-03-17,5.540185,5.57303
45,45,SH601816,0.0939219850985083,1.0,0.0,0.0939219850985083,0.0939219850985083,SH601816,京沪高铁,2026-03-17,0.13010079,0.13137378
46,46,SH600887,0.0905180778049883,1.0,-0.008996606,0.09951468367809621,0.09951468367809621,SH600887,伊利股份,2026-03-17,76.38483,76.842735
47,47,SH600893,0.0904404834362887,1.0,-0.055754483,0.14619496618241296,0.14619496618241296,SH600893,航发动力,2026-03-17,6.990683,6.824502
48,48,SH688082,0.0893224153462571,1.0,-0.034602582,0.12392499780093849,0.12392499780093849,SH688082,盛美上海,2026-03-17,0.009558648,0.009431916
49,49,SZ001979,0.0883104507405817,0.5,-0.03215921,0.12046965999198551,0.12046965999198551,,,2026-03-17,0.033485062,0.033487182
50,50,SZ002601,0.0877681007274213,1.0,-0.049685,0.13745310210071232,0.13745310210071232,,,2026-03-17,0.2520724,0.25220484
51,51,SH601012,0.0846449099270614,1.0,-0.0010937452,0.08573865515868982,0.08573865515868982,SH601012,隆基绿能,2026-03-17,18.495975,18.744822
52,52,SH600018,0.0837451204215054,1.0,-0.0022884011,0.08603352154836698,0.08603352154836698,SH600018,上港集团,2026-03-17,1.0286175,1.0338522
53,53,SH601766,0.0817974243264582,1.0,-0.017204344,0.09900176859907173,0.09900176859907173,SH601766,中国中车,2026-03-17,1.1443372,1.1392056
54,54,SZ000333,0.080616456275402,1.0,-0.01375854,0.09437499642890541,0.09437499642890541,,,2026-03-17,1.3739868,1.3725522
55,55,SZ000708,0.0803088864871923,1.0,-0.037193537,0.11750242324561515,0.11750242324561515,,,2026-03-17,6.02801,5.984354
56,56,SH600741,0.0800426614055258,1.0,-0.0031915307,0.08323419211002409,0.08323419211002409,SH600741,华域汽车,2026-03-17,24.145813,24.402681
57,57,SH600377,0.0789914175350744,1.0,0.00088596344,0.07810545409513299,0.07810545409513299,SH600377,宁沪高速,2026-03-17,2.9811654,3.0128558
58,58,SH601088,0.0774742506801743,1.0,0.041967392,0.03550685871240086,0.03550685871240086,SH601088,中国神华,2026-03-17,0.071270026,0.07491048
59,59,SH601728,0.077379856648384,1.0,0.00679338,0.07058647686475363,0.07058647686475363,SH601728,中国电信,2026-03-17,0.23904768,0.24190228
60,60,SH601288,0.0762738656854586,1.0,0.013227582,0.06304628370761436,0.06304628370761436,SH601288,农业银行,2026-03-17,4.652819,4.7206817
61,61,SZ000876,0.0758658114055188,1.0,-0.0068839192,0.082749730644563,0.082749730644563,,,2026-03-17,11.035177,11.098881
62,62,SH600104,0.0751878616537433,1.0,-0.0083453655,0.0835332271780353,0.0835332271780353,SH600104,上汽集团,2026-03-17,8.909687,8.965156
63,63,SH600926,0.0721161355157772,1.0,-0.01869154,0.0908076752801815,0.0908076752801815,SH600926,杭州银行,2026-03-17,0.27477857,0.2754206
64,64,SH601225,0.0705370046125072,1.0,0.03899598,0.031541023396076534,0.031541023396076534,SH601225,陕西煤业,2026-03-17,3.7536795,3.954129
65,65,SH601166,0.0686978928980325,1.0,-0.0063382983,0.07503619121880277,0.07503619121880277,SH601166,兴业银行,2026-03-17,1.3083396,1.3117764
66,66,SH600600,0.0662675508320625,1.0,-0.004594505,0.07086205566528393,0.07086205566528393,SH600600,青岛啤酒,2026-03-17,2.7359712,2.745912
67,67,SZ002459,0.0655513212014533,1.0,0.011322975,0.05422834604276189,0.05422834604276189,,,2026-03-17,0.06839742,0.07072106
68,68,SH601009,0.0649292550969743,1.0,-0.0042818785,0.0692111335683488,0.0692111335683488,SH601009,南京银行,2026-03-17,1.616802,1.6268171
69,69,SH601398,0.0640728242775662,1.0,0.018970132,0.045102692403481734,0.045102692403481734,SH601398,工商银行,2026-03-17,4.2815456,4.3744655
70,70,SH601658,0.0633600155623829,1.0,-0.005722463,0.06908247869333382,0.06908247869333382,SH601658,邮储银行,2026-03-17,0.3026295,0.30388603
71,71,SH600115,0.0629470192030408,1.0,-0.05701077,0.11995778904709598,0.11995778904709598,SH600115,中国东航,2026-03-17,0.5653244,0.5564648
72,72,SH688256,0.0629062294945272,1.0,-0.027185678,0.09009190797658287,0.09009190797658287,SH688256,寒武纪,2026-03-17,0.023629153,0.023336116
73,73,SZ000630,0.0615842893238746,1.0,-0.06458306,0.12616735244948496,0.12616735244948496,,,2026-03-17,24.23324,23.638361
74,74,SH600025,0.060872574138345,1.0,0.0,0.060872574138345,0.060872574138345,SH600025,华能水电,2026-03-17,1.5996964,1.6262022
75,75,SH601985,0.0600088173267036,1.0,-0.0018348694,0.061843686711469226,0.061843686711469226,SH601985,中国核电,2026-03-17,0.56245756,0.57245076
76,76,SH600426,0.0577260806098205,1.0,-0.035714984,0.09344106454994501,0.09344106454994501,SH600426,华鲁恒升,2026-03-17,60.377754,62.134686
77,77,SH688303,0.0571296974678463,1.0,-0.009255528,0.0663852259178585,0.0663852259178585,SH688303,大全能源,2026-03-17,0.007372231,0.00742971
78,78,SZ002938,0.0559495132530148,1.0,-0.030087113,0.08603662663344694,0.08603662663344694,,,2026-03-17,0.1356587,0.13476011
79,79,SZ003816,0.0553475395885405,1.0,-0.006185591,0.061533130809396215,0.061533130809396215,,,2026-03-17,0.43979114,0.44386855
80,80,SZ300308,0.055320828835766,1.0,-0.008274972,0.06359580127457826,0.06359580127457826,,,2026-03-17,53.107212,54.279335
81,81,SZ002352,0.054562355780711,1.0,-0.014796317,0.06935867240439875,0.06935867240439875,,,2026-03-17,0.50726795,0.5061958
82,82,SZ000001,0.0543812671346173,1.0,-0.007301748,0.06168301493353698,0.06168301493353698,,,2026-03-17,1.2645577,1.2657052
83,83,SH601888,0.0537999873496432,0.5,-0.032050133,0.08585012010110804,0.08585012010110804,SH601888,中国中免,2026-03-17,1.3811609,1.3670641
84,84,SH600085,0.05314964149692,1.0,-0.006662667,0.05981230829455794,0.05981230829455794,SH600085,同仁堂,2026-03-17,7.4145236,7.424251
85,85,SH601988,0.0513687467018261,1.0,0.005629778,0.0457389687935009,0.0457389687935009,SH601988,中国银行,2026-03-17,2.5559187,2.5847025
86,86,SZ300442,0.0511946647550224,0.5,0.0326941,0.018500563421404236,0.018500563421404236,,,2026-03-17,0.4259091,0.45738557
87,87,SZ300498,0.0499879721804502,1.0,-0.010930359,0.06091833154400611,0.06091833154400611,,,2026-03-17,0.026539225,0.026678843
88,88,SH601298,0.0489032628117818,0.5,-0.016501665,0.06540492792713824,0.06540492792713824,SH601298,青岛港,2026-03-17,0.36855358,0.3673987
89,89,SH605499,0.0488548568514823,1.0,-0.018556535,0.06741139209547034,0.06741139209547034,SH605499,东鹏饮料,2026-03-17,0.10218878,0.10203372
90,90,SH603799,0.0483783763060494,0.5,-0.06811887,0.11649724656438071,0.11649724656438071,SH603799,华友钴业,2026-03-17,8.412845,8.175399
91,91,SH601077,0.0483035066564869,1.0,0.0049260855,0.04337742118437997,0.04337742118437997,SH601077,渝农商行,2026-03-17,0.16883148,0.17122237
92,92,SZ000301,0.0474993383605718,1.0,-0.058220446,0.10571978447034353,0.10571978447034353,,,2026-03-17,0.37343237,0.37321955
93,93,SH601800,0.0473283407475797,1.0,-0.014962673,0.06229101393483556,0.06229101393483556,SH601800,中国交建,2026-03-17,0.4028077,0.4041783
