,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
31,2026-03-19,SH600023,0.088951475918293,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
32,2026-03-19,SH600030,0.0009088707738555968,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
33,2026-03-19,SH600085,-0.030543027445673943,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
34,2026-03-19,SZ300760,-0.016241516917943954,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
35,2026-03-19,SZ300750,0.011356506496667862,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
36,2026-03-19,SZ002625,-0.01159379631280899,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
37,2026-03-19,SZ002648,0.053202178329229355,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
38,2026-03-19,SZ002709,-0.0025344460736960173,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
39,2026-03-19,SZ002714,0.0001254173112101853,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
40,2026-03-19,SZ002736,-0.03710408881306648,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
41,2026-03-19,SZ002916,-0.020466715097427368,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
42,2026-03-19,SZ002920,0.0071350703947246075,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
43,2026-03-19,SZ002938,-0.0015896459808573127,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
44,2026-03-19,SZ003816,0.06773608922958374,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
